exp_id,grid,patch_size,training_seed,reliance,path_family,single_or_diverse,channel_path_id_0,channel_path_id_1,channel_path_id_2,channel_path_id_3,channel_order_sha256_0,channel_order_sha256_1,channel_order_sha256_2,channel_order_sha256_3,channel_inverse_order_sha256_0,channel_inverse_order_sha256_1,channel_inverse_order_sha256_2,channel_inverse_order_sha256_3,latin_square_rotation,lmto_source_sha256,random_source_sha256,split_source_sha256,config_source_sha256
RND_S1,8,4,1,R_low,RND,single,R1_2,R1_2,R1_2,R1_2,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,8,4,2,R_low,RND,single,R1_3,R1_3,R1_3,R1_3,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,8,4,3,R_low,RND,single,R1_4,R1_4,R1_4,R1_4,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,0,R_high,RND,single,R1_1,R1_1,R1_1,R1_1,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,1,R_high,RND,single,R1_2,R1_2,R1_2,R1_2,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,2,R_high,RND,single,R1_3,R1_3,R1_3,R1_3,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,3,R_high,RND,single,R1_4,R1_4,R1_4,R1_4,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,8,4,0,R_low,RND,single,R2_1,R2_1,R2_1,R2_1,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,8,4,1,R_low,RND,single,R2_2,R2_2,R2_2,R2_2,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,8,4,2,R_low,RND,single,R2_3,R2_3,R2_3,R2_3,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,8,4,3,R_low,RND,single,R2_4,R2_4,R2_4,R2_4,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,32,1,0,R_high,RND,single,R2_1,R2_1,R2_1,R2_1,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,32,1,1,R_high,RND,single,R2_2,R2_2,R2_2,R2_2,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,32,1,2,R_high,RND,single,R2_3,R2_3,R2_3,R2_3,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S2,32,1,3,R_high,RND,single,R2_4,R2_4,R2_4,R2_4,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,8,4,0,R_low,RND,single,R3_1,R3_1,R3_1,R3_1,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,8,4,1,R_low,RND,single,R3_2,R3_2,R3_2,R3_2,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,8,4,2,R_low,RND,single,R3_3,R3_3,R3_3,R3_3,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,8,4,3,R_low,RND,single,R3_4,R3_4,R3_4,R3_4,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,32,1,0,R_high,RND,single,R3_1,R3_1,R3_1,R3_1,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
