exp_id,grid,patch_size,training_seed,reliance,path_family,single_or_diverse,channel_path_id_0,channel_path_id_1,channel_path_id_2,channel_path_id_3,channel_order_sha256_0,channel_order_sha256_1,channel_order_sha256_2,channel_order_sha256_3,channel_inverse_order_sha256_0,channel_inverse_order_sha256_1,channel_inverse_order_sha256_2,channel_inverse_order_sha256_3,latin_square_rotation,lmto_source_sha256,random_source_sha256,split_source_sha256,config_source_sha256
RND_S3,32,1,1,R_high,RND,single,R3_2,R3_2,R3_2,R3_2,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,32,1,2,R_high,RND,single,R3_3,R3_3,R3_3,R3_3,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S3,32,1,3,R_high,RND,single,R3_4,R3_4,R3_4,R3_4,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,8,4,0,R_low,RND,diverse,R1_1,R1_2,R1_3,R1_4,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,8,4,1,R_low,RND,diverse,R1_2,R1_3,R1_4,R1_1,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,8,4,2,R_low,RND,diverse,R1_3,R1_4,R1_1,R1_2,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,8,4,3,R_low,RND,diverse,R1_4,R1_1,R1_2,R1_3,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,32,1,0,R_high,RND,diverse,R1_1,R1_2,R1_3,R1_4,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,32,1,1,R_high,RND,diverse,R1_2,R1_3,R1_4,R1_1,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,32,1,2,R_high,RND,diverse,R1_3,R1_4,R1_1,R1_2,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D1,32,1,3,R_high,RND,diverse,R1_4,R1_1,R1_2,R1_3,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,8,4,0,R_low,RND,diverse,R2_1,R2_2,R2_3,R2_4,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,8,4,1,R_low,RND,diverse,R2_2,R2_3,R2_4,R2_1,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,8,4,2,R_low,RND,diverse,R2_3,R2_4,R2_1,R2_2,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,8,4,3,R_low,RND,diverse,R2_4,R2_1,R2_2,R2_3,a01ce08dc7d55d197957cd76e2d90d84cccf5de040503b41578ccd2088f58233,44cd72847ef92eb8274f1021122c645921c97dd47c41e8cbfce4cad1b038c1c0,ebfa82f64470a550042616716139499101ddb38f690943fc9c129e9da37d3f00,c4c78281dc3cab3a5480d7f26879f0750c7f12bbc2517641ef98a10e4c713f77,63d6687f1c00a1c2e7ce719b17a70b3ac676178ba8f683ff37ad1cc3178554d9,c66c219620de3f2b3e2cbc84b26203efcaa55ab6ecccc75a8107cf592d812181,58008bf78239b83bcf4f20e70bd5be2f77a0d4e80453adfd4bba55f8354b0198,a1ede85e752f91ab72006d04c2ae708e9ea041ee293be1ff64a7ac81f127bf6e,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,32,1,0,R_high,RND,diverse,R2_1,R2_2,R2_3,R2_4,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,32,1,1,R_high,RND,diverse,R2_2,R2_3,R2_4,R2_1,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,32,1,2,R_high,RND,diverse,R2_3,R2_4,R2_1,R2_2,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D2,32,1,3,R_high,RND,diverse,R2_4,R2_1,R2_2,R2_3,a2d777da78d3d211819a5fb8bb5051460c4c8e201e0088c494ad8f9499a258bc,18c3f55041c5d9528393dcdc61106b771a2a9a64bd19600f68a316e54c8ddead,9f1556f5aad0fc3c23d46fe6288a1bf1294209f23d7422751be03dffb565ad5a,3c5e4007f631b635ee92cf4a059040b3f54d20c4b1a3824da67fb97d69cbee8a,0d3cbbeb3a807f61195c976f0771a14569931ee6b6622d8c177e835ffadc654c,f9336ae4be3cdde0c9dd873a484d2afeaf435be1cc92c6aa2831654a28e5d7a5,cc9084b0e48613fe5a6aedd8b99dd5a0e52cc0448234ff22108f6f76a8875d90,e8973ba11c5cb1ee628e4135066e9a20760497c4446a73f469183def41c16585,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,8,4,0,R_low,RND,diverse,R3_1,R3_2,R3_3,R3_4,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,8,4,1,R_low,RND,diverse,R3_2,R3_3,R3_4,R3_1,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
