exp_id,grid,patch_size,training_seed,reliance,path_family,single_or_diverse,channel_path_id_0,channel_path_id_1,channel_path_id_2,channel_path_id_3,channel_order_sha256_0,channel_order_sha256_1,channel_order_sha256_2,channel_order_sha256_3,channel_inverse_order_sha256_0,channel_inverse_order_sha256_1,channel_inverse_order_sha256_2,channel_inverse_order_sha256_3,latin_square_rotation,lmto_source_sha256,random_source_sha256,split_source_sha256,config_source_sha256
RND_D3,8,4,2,R_low,RND,diverse,R3_3,R3_4,R3_1,R3_2,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,8,4,3,R_low,RND,diverse,R3_4,R3_1,R3_2,R3_3,f1acb1f6a6d46201d9f7726c504d6a160895854a84d4c760b158f633ff90c42e,08d63b73559ae3182f3f33f29e3c3a780f32068e74d7bc82ffe35e54bf778e0b,c0e58ec3e140b9205e3be19202d5d4f91bbce563ebb942fb46f3367dfffaf0f0,5ad3ccf41bd6e5a58497ca1ebc37ffcd2507387fe6939ff92687f73ba0fb9622,15aafc58d4266b03257db640e46bb76eda80b8a83e95c7508e3f65c7aa69a9aa,5e63ef1218ae73ee6c023485e2ab2804e86994d8307a84d9d8d851e212b67c0b,e2e7626d7e90745a1ea8a0b1c20e7dc2530bf3fce782b7bbc7677d5492932d81,424b9b9bb2ca83aa9a0162ac6c95ce09ace13c96431f6d7f4c193df8e22f5212,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,32,1,0,R_high,RND,diverse,R3_1,R3_2,R3_3,R3_4,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,32,1,1,R_high,RND,diverse,R3_2,R3_3,R3_4,R3_1,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,32,1,2,R_high,RND,diverse,R3_3,R3_4,R3_1,R3_2,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_D3,32,1,3,R_high,RND,diverse,R3_4,R3_1,R3_2,R3_3,8ef9397ba325a9c9f8fceb8829fc29b7da166d4535794a665c262dff08a5572d,d7c033501ba8527a2248a9679870abd344ecf0bf84bce21acc9f639d9fd35923,07cd153a2be95a536116263ee0bb773d8a523fdd1645f0feea1350cc794cddd9,52568c2e5c52eefdb9fdb579a310fbbf964b5f8ab66e8f166741c2207d5791ae,b6e919f9e8538f9f549bc2baf803c78202ac11ae4b0120c6f378214d2ca8a1ee,700abbaeccc74c7e47a182b0c805407ae0f2a735849cc3efe8a53b0a760cc862,4fd7103d425a1d2b1b96b34edc49c70077edc01ce9d14df7679fb5929b0b64da,8380d942bbd30c47644b6afcc9ec8d0aba7acd9dc4ec753d84fab4015822b044,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,8,4,0,R_low,LMTO,single,L1,L1,L1,L1,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,8,4,1,R_low,LMTO,single,L2,L2,L2,L2,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,8,4,2,R_low,LMTO,single,L3,L3,L3,L3,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,8,4,3,R_low,LMTO,single,L4,L4,L4,L4,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,32,1,0,R_high,LMTO,single,L1,L1,L1,L1,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,32,1,1,R_high,LMTO,single,L2,L2,L2,L2,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,32,1,2,R_high,LMTO,single,L3,L3,L3,L3,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_S,32,1,3,R_high,LMTO,single,L4,L4,L4,L4,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,8,4,0,R_low,LMTO,diverse,L1,L2,L3,L4,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,8,4,1,R_low,LMTO,diverse,L2,L3,L4,L1,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,8,4,2,R_low,LMTO,diverse,L3,L4,L1,L2,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,8,4,3,R_low,LMTO,diverse,L4,L1,L2,L3,24294a4a911ede8b8969765e58fd3ec49210ba921f7c03046dc87006cf264c20,3de8bce25dbb1a6d914df0de51bda80be5d7d618fc9fd50614688d0b077dca53,23e52c218f568e3bb5b3aebd6cdf34ef0c95ac6265f2d59d377e85cf347bd46d,3f51c455720a5c3f26b8ed54c0a8be3527409b7abb00a1042096ee93bfa28b5c,ca90d0fab1ef542ccc72ff749a43cf26c949142c3698561c92617e6421eda04d,02d4ca6eb4c09e951b698dc85eff9c8b40f7064d5aa087ef8b081689daccdec7,e60e66c43f6d64924614317f8b8c2c145d19201c6a6d036db880a4bd4e996cf4,af6fa1683cf722a5a56194b43e3235a939614d6b054856a106b6f236b8dfd745,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,32,1,0,R_high,LMTO,diverse,L1,L2,L3,L4,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,32,1,1,R_high,LMTO,diverse,L2,L3,L4,L1,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,32,1,2,R_high,LMTO,diverse,L3,L4,L1,L2,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
LOC_D,32,1,3,R_high,LMTO,diverse,L4,L1,L2,L3,262703529def5f54f48dd7ac64d6d0f2ea072dd55a649fc0e39686ebe223c524,559200199ddd125fb84fa4e717edf7d1276168a2ba3c022fccdbfba7ba906d21,584d18f8dc56ec52a5a58dfabdccdb2497b5259b105d0c30fa6c14a0952ffcc2,a8d13331184c4a4415fccd8ef42c1837f8545e84924b7de2ae21120a913e1dd1,cc565bf0510d54c5bc26ffac0e939345cd908fa85e02b3c5ec9101427cfc2ce8,c03cd8f43d97bdfe83e4e18bdb595669086141c5c77cc0fe4ae93161d3c71d72,b13b0e0da901493e4ac5cb1d68206a80f96de49df138158c408ac7677352527f,41f022a0037940dd20c2d0bb41628b85b7dd854a9ed06b69ede008569dbb4e10,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
